Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality
50035,AURORA,Not Charted,36.833286,-121.91773300000001,Poor
50036,BAHADA,Not Charted,33.708353,-118.25090300000001,Low
50039,BERKLEY,Not Charted,34.449985999999996,-120.60600000000001,Low
50047,BUNTING AMC,Not Charted,37.6666,-122.50108300000001,Low
50056,CGC MCCULLOCH,Not Charted,34.488316999999995,-120.49266399999999,Poor
50059,CHICKASAW,Wreck - Visible,33.900003000000005,-120.129575,Low
50089,DIXIE,Not Charted,33.398358,-118.367572,Low
50099,ELIZABETH,Not Charted,37.839928,-122.554419,Poor
50106,ZARCO,"Wreck - Submerged, nondangerous",32.65255,-117.500875,Low
50107,UMPQUA 11,"Wreck - Submerged, nondangerous",36.711622,-122.141075,Low
50135,LOUISA,Not Charted,34.873311,-120.70933899999999,Low
50138,LSIL 837,Not Charted,32.533383,-117.76755,Low
50141,M.ESPINOS,Not Charted,37.783260999999996,-122.51775,Low
50143,MOLOKAI,Not Charted,31.833410999999998,-116.634175,Low
50144,MONTEBELLO,"Wreck - Submerged, nondangerous",35.599969,-121.28436699999999,Low
50146,MULEON,Not Charted,37.999928000000004,-123.05110800000001,Low
53739,UNKNOWN,Not Charted,34.445142,-120.447194,High
52174,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.844722,-122.36963899999999,High
52203,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.784389000000004,-122.37911100000001,High
52204,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.753721999999996,-122.37830600000001,Med
52213,UNKNOWN,Wreck - Visible,38.150366999999996,-122.889103,High
52590,LOOP,"Wreck - Submerged, dangerous to surface navigation",33.697192,-118.266283,High
52591,DISCOVERY,"Wreck - Submerged, dangerous to surface navigation",33.706208000000004,-118.25111899999999,Low
52592,SOUTHERN EXPLORER,"Wreck - Submerged, dangerous to surface navigation",33.710019,-118.244403,High
52593,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.709717,-118.239175,Low
52594,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.715297,-118.22451399999999,Low
52245,TENACIOUS,"Wreck - Submerged, dangerous to surface navigation",34.383333,-119.88430600000001,Low
52864,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.709889000000004,-118.27908300000001,High
53089,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.9234,-122.373681,High
52620,UNKNOWN,Not Charted,32.627434,-117.25166899999999,High
52621,UNKNOWN,Not Charted,32.652053,-117.20083899999999,Low
52622,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.657275,-117.24086899999999,Low
52624,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.663383,-117.2342,Low
52630,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.708278,-117.231417,Low
52887,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.739128,-118.23990800000001,High
52642,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.628440000000005,-117.11006,Low
52896,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.748403,-118.14714199999999,High
51779,UNKNOWN,Wreck - Visible,37.784817,-122.248217,High
51781,COSIMINO,"Wreck - Submerged, nondangerous",37.6166,-122.62609199999999,Low
51791,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.625194,-117.998194,High
51985,CF 1621 EA,"Wreck - Submerged, nondangerous",37.833258,-122.41774699999999,Low
51986,UNKNOWN,"Wreck - Submerged, nondangerous",37.816111,-122.38244399999999,High
51987,UNKNOWN,"Wreck - Submerged, nondangerous",37.790833,-122.38316699999999,High
52710,LA JENELLE (SOUTH),"Wreck - Submerged, dangerous to surface navigation",34.130556,-119.293056,High
52711,LA JENELLE (NORTH),"Wreck - Submerged, dangerous to surface navigation",34.136278000000004,-119.295528,High
52717,PLATFORM - GINA,Wreck - Visible,34.117517,-119.2771,High
53163,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.044922,-122.276081,Low
53164,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",38.036583,-122.33458300000001,Med
53165,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.958806,-122.442194,Low
53167,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.887778000000004,-122.388278,High
53174,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.766639,-122.32369399999999,High
53175,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.912,-122.463194,High
53225,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.707353000000005,-118.19171100000001,High
53228,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.700086,-118.263419,High
53253,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.712796999999995,-118.238681,Low
53254,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.718689000000005,-118.224981,High
53257,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.748389,-118.147167,Low
53259,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.736,-118.1265,High
53260,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.740556,-118.11666699999999,Low
53262,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.651972,-118.047556,High
53263,S/V MYSTERY III,"Wreck - Submerged, dangerous to surface navigation",33.723639,-118.141,Med
53264,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.728333,-118.145,Low
53265,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.741222,-118.134611,Low
53288,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",34.4095,-119.67833300000001,Low
53290,STAR ANGLER,"Wreck - Submerged, dangerous to surface navigation",34.410951000000004,-119.66306599999999,Low
53291,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",34.411542,-119.652953,Med
53296,UNKNOWN,"Wreck - Submerged, nondangerous",34.128333000000005,-119.22333300000001,Low
53324,UNKNOWN,Wreck - Visible,32.77255,-117.267536,Low
53328,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.652831,-117.131419,Low
53332,UNKNOWN,Wreck - Visible,32.646303,-117.12711399999999,Low
53334,IMPERIAL BEACH PIER,,32.579611,-117.139017,Low
53335,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.681719,-117.235869,Low
53751,UNKNOWN,Not Charted,33.6635,-118.272231,High
53750,UNKNOWN,Not Charted,33.659464,-118.267044,High
53767,UNKNOWN,Wreck - Visible,38.059,-122.34566699999999,Med
53802,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",34.435481,-120.390106,High
54095,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.78376,-122.246649,Low
54123,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.783406,-122.25345800000001,
54134,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.782917,-122.258806,High
54135,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.786916999999995,-122.261917,High
54138,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.787,-122.261278,High
54139,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.774583,-122.323222,High
54140,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.782306,-122.25930600000001,High
54141,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.78475,-122.247583,High
54142,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.774056,-122.240278,High
54150,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.74925,-118.189722,High
54151,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.748416999999996,-118.188694,High
54152,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.746556,-118.188222,High
54153,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.758806,-118.170111,High
54154,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.756833,-118.15963899999998,High
54155,OBSTRUCTION,"Wreck - Submerged, nondangerous",33.754694,-118.14988899999999,High
54156,OBSTRUCTION,"Wreck - Submerged, nondangerous",33.755944,-118.14933300000001,High
54157,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.7245,-118.14508300000001,High
54158,OBSTRUCTION,"Wreck - Submerged, nondangerous",33.685916999999996,-118.13675,High
54159,OBSTRUCTION,"Wreck - Submerged, nondangerous",33.726971999999996,-118.131222,High
54160,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.723917,-118.17286100000001,High
54161,OBSTRUCTION,"Wreck - Submerged, dangerous to surface navigation",33.739971999999995,-118.136472,High
54125,UNKOWN,"Wreck - Submerged, dangerous to surface navigation",37.784083,-122.24494399999999,High
54126,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.774722,-122.240889,High
54120,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.663019,-117.24513600000002,Med
54121,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.675002,-117.213333,Med
54127,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.772639,-122.239194,High
54128,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.790778,-122.27475,High
54129,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.794528,-122.279917,High
54130,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.787471999999994,-122.263972,High
54131,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.781528,-122.25944399999999,High
54132,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",37.783194,-122.254222,High
15151,WRECK,"Wreck - Submerged, nondangerous",41.119694,-72.769583,High
14821,WRECK,"Wreck - Submerged, dangerous to surface navigation",41.210139,-71.587,High
14847,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.872203000000006,-73.93212199999998,High
14344,UNKNOWN,,41.35527800000001,-71.50944399999999,High
14189,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.585136,-74.052089,
14540,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.72658300000001,-71.3655,High
14542,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.716916999999995,-71.310194,High
14543,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.680361,-71.3405,High
14547,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.687166999999995,-71.361194,High
8858,RELIANCE,Wreck - Visible,41.250833,-70.81666700000002,Low
8882,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.993333,-73.555,Low
8898,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.323806,-71.435472,High
8742,UNKNOWN,Wreck - Visible,40.836456,-73.662644,High
8746,IDEANE,"Wreck - Submerged, dangerous to surface navigation",41.112658,-71.489531,High
11991,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.802883,-73.903961,High
11826,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.986167,-73.430472,High
11828,UNKNOWN,"Wreck - Submerged, nondangerous",40.997667,-73.407135,High
11829,UNKNOWN,"Wreck - Submerged, nondangerous",40.994667,-73.408,High
11830,UNKNOWN,"Wreck - Submerged, nondangerous",40.997861,-73.414194,High
11832,UNKNOWN,"Wreck - Submerged, nondangerous",40.9945,-73.413861,High
11834,UNKNOWN,"Wreck - Submerged, nondangerous",40.994039,-73.418931,High
11836,UNKNOWN,"Wreck - Submerged, nondangerous",40.990306,-73.43297199999998,High
11837,UNKNOWN,"Wreck - Submerged, nondangerous",40.987583,-73.43388900000002,High
11838,UNKNOWN,"Wreck - Submerged, nondangerous",40.996472,-73.42094399999998,High
11839,UNKNOWN,"Wreck - Submerged, nondangerous",40.996417,-73.453972,High
11841,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.364875,-72.091603,Low
11886,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.29855,-71.981183,Med
11905,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.523544,-70.677486,High
11906,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.523808,-70.67752800000002,High
11907,JANE & FLORA,"Wreck - Submerged, dangerous to surface navigation",41.523544,-70.677486,High
11908,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.523358,-70.677458,High
11913,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",41.265611,-72.088222,High
11307,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.801658,-73.79513299999998,High
11310,WRECKS,"Wreck - Submerged, nondangerous",40.797911,-73.792411,High
11311,UNKNOWN,"Wreck - Submerged, nondangerous",40.798831,-73.787022,High
11312,UNKNOWN,"Wreck - Submerged, nondangerous",40.801289000000004,-73.790314,High
11315,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.801508,-73.781192,High
11316,UNKNOWN,"Wreck - Submerged, nondangerous",40.802316999999995,-73.781242,High
11318,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.808306,-73.786261,High
11319,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.811186,-73.779081,High
11320,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.821644,-73.785981,High
11323,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.832239,-73.76916899999998,High
11324,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.832964000000004,-73.782331,High
11325,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.83385300000001,-73.781711,High
11326,WRECK,"Wreck - Submerged, nondangerous",40.83795300000001,-73.759964,High
11327,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.841178,-73.756658,High
10601,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.645508,-74.165578,High
10602,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.645494,-74.161919,High
10603,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.643914,-74.165447,High
10604,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.644271999999994,-74.165772,High
10605,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.644611,-74.166303,High
10606,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.641464,-74.162922,High
10607,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.642086,-74.16234399999998,High
11328,UNKNOWN,"Wreck - Submerged, nondangerous",40.841142,-73.760767,High
11329,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.842071999999995,-73.770489,High
11333,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.852364,-73.758967,High
11334,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.85715,-73.7592,High
11338,WRECK,"Wreck - Submerged, nondangerous",40.871431,-73.73666700000003,High
11339,WRECK,"Wreck - Submerged, nondangerous",40.872564000000004,-73.740914,Med
11342,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.878019,-73.730861,Med
11345,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.915046999999994,-73.65476899999999,High
11350,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.960228,-73.535186,High
11351,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.960575,-73.530514,High
11663,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.805521999999996,-73.984064,High
11664,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.793194,-73.993544,High
11665,UNKNOWN,Wreck - Visible,40.804860999999995,-73.984575,High
11666,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.776889000000004,-74.005833,High
11674,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.769166999999996,-74.009167,Low
11675,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.821644,-73.785981,High
11677,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.790975,-73.911822,High
10608,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.641069,-74.159453,High
10609,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.640269,-74.14778299999998,High
10610,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.640567,-74.142383,High
10611,UNKNOWN,Wreck - Visible,40.658297,-74.1402,High
10612,UNKNOWN,Wreck - Visible,40.645308,-74.17556400000002,High
10613,UNKNOWN,Wreck - Visible,40.644269,-74.17264399999998,High
10614,UNKNOWN,Wreck - Visible,40.644825,-74.17264399999998,High
10615,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.64510300000001,-74.172228,High
10616,UNKNOWN,Wreck - Visible,40.644936,-74.171006,High
10617,UNKNOWN,Wreck - Visible,40.644631,-74.163478,Poor
10618,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.646881,-74.156533,High
10619,UNKNOWN,Wreck - Visible,40.641603,-74.161503,High
10624,UNKNOWN,Wreck - Visible,40.687936,-74.124808,Low
10626,UNKNOWN,Wreck - Visible,40.684381,-74.125336,High
11353,WRECK,"Wreck - Submerged, nondangerous",40.967506,-73.508256,High
11354,WRECK,"Wreck - Submerged, nondangerous",40.973566999999996,-73.488225,High
11355,WRECK,"Wreck - Submerged, nondangerous",40.976572,-73.498361,High
11356,WRECK,"Wreck - Submerged, dangerous to surface navigation",40.97747800000001,-73.476958,High
11358,WRECK,"Wreck - Submerged, nondangerous",40.983742,-73.463978,High
11359,WRECK,"Wreck - Submerged, nondangerous",40.985861,-73.454222,High
11360,UNKNOWN,,40.989469,-73.454189,Low
11361,UNKNOWN,"Wreck - Submerged, nondangerous",40.990421999999995,-73.452828,High
11362,UNKNOWN,"Wreck - Submerged, nondangerous",40.991194,-73.454944,High
11363,WRECK,"Wreck - Submerged, nondangerous",40.9885,-73.443333,High
11364,WRECK,"Wreck - Submerged, nondangerous",40.99,-73.440111,High
11365,WREC,"Wreck - Submerged, nondangerous",40.9908,-73.442642,High
11366,WRECK,"Wreck - Submerged, nondangerous",40.991442,-73.44484200000002,High
11367,WRECK,"Wreck - Submerged, nondangerous",40.991222,-73.437472,High
11368,WRECK,"Wreck - Submerged, nondangerous",40.993694,-73.4345,High
11369,WRECK,"Wreck - Submerged, nondangerous",40.995697,-73.44185,High
11678,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.794911,-73.906983,High
11680,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.798589,-73.905406,High
11681,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.800019,-73.9023,High
11682,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.803181,-73.903139,High
11683,UNKNOWN,"Wreck - Submerged, nondangerous",40.803061,-73.901917,High
11684,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.798472,-73.877028,High
11685,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",40.799283,-73.87155,High
