Record #,Vessel Terms,Feature Type,Lat,Lng,GP Quality,Dive Site Name,Dive Site ID,Distance from Wreck
11228,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.412514,-81.592578,High,St. Johns River,22756,6.41
11229,UNKNOWN,Wreck - Visible,30.388639,-81.637778,Low,St. Johns River,22756,4.57
11233,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.393317,-81.478492,High,St. Johns River,22756,9.89
14994,UNKNOWN,Wreck - Visible,30.332275,-81.626683,Low,St. Johns River,22756,0.62
14995,UNKNOWN,Wreck - Visible,30.330858000000006,-81.627239,Low,St. Johns River,22756,0.54
10566,UNKNOWN,Wreck - Visible,32.92195,-79.932897,High,Cooper River,22160,3.48
10567,UNKNOWN,Wreck - Visible,32.917097,-79.927828,High,Cooper River,22160,3.78
539,MOUNT DIRFYS,"Wreck - Submerged, dangerous to surface navigation",33.617342,-77.858056,High,Rosin - (SS Runa),22577,5.11
540,UNKNOWN,Not Charted,33.641847,-76.50796899999997,Low,,,
541,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.741844,-77.170503,Low,Normannia,21191,8.15
542,ESSO NASHVILLE,Not Charted,33.758508,-77.221339,Low,Normannia,21191,7.90
543,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.758508,-77.224672,Low,ESSO Nashville,23527,7.99
545,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.807675,-77.965542,Low,Long Bay Artifical Reefs,23526,9.88
546,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.812675,-77.96220799999998,Low,Long Bay Artifical Reefs,23526,9.86
547,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.814064,-77.966375,Low,Long Bay Artifical Reefs,23526,9.60
549,COLDWATER,,33.850186,-75.7496,Low,Yancey (AR-302),22075,24.20
553,ELLA,"Wreck - Submerged, dangerous to surface navigation",33.854896999999994,-78.010267,High,Long Bay Artifical Reefs,23526,6.10
554,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.856839,-78.036378,Low,Long Bay Artifical Reefs,23526,4.66
557,UNKNOWN,,33.900175,-77.09133299999998,Low,Normannia,21191,4.68
559,W H WALKER,Not Charted,33.933508,-76.538528,Low,Naeco,24607,8.92
564,CASSIMER,"Wreck - Submerged, dangerous to surface navigation",33.965583,-77.03029699999998,High,Porta Allegra - (Lobster Wreck),22087,8.55
566,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.966839,-77.02883100000003,Low,Porta Allegra - (Lobster Wreck),22087,8.59
260,FREE SPIRIT ENTERPRI,"Wreck - Submerged, dangerous to surface navigation",28.661936,-80.388097,Med,Damocles Wreck,20509,19.66
326,GHOST,"Wreck - Submerged, dangerous to surface navigation",29.079718,-80.883809,Med,Argoil Wreck,20673,11.57
345,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",29.171925,-80.763103,Low,USS Mindanao,23398,2.08
348,LEJOK,"Wreck - Submerged, nondangerous",29.200267,-79.166389,Low,,,
353,LUBRAIOL,"Wreck - Submerged, nondangerous",29.233592,-80.166422,Low,,,
409,NORTH WESTERN,Not Charted,29.566917,-81.149781,Low,Flagler Beach,20508,6.60
411,UNKNOWN,Not Charted,29.593583,-81.176172,Low,Flagler Beach,20508,8.84
413,ARAWAK,Not Charted,29.60025,-80.899775,Low,Flagler Beach,20508,16.02
429,UNKNOWN,Not Charted,29.782192,-81.252011,Low,Castillo De San Marcos Moorings,20602,8.74
451,HERMITAGE,Not Charted,30.266911,-79.716425,Low,,,
452,GULF AMERICA,Not Charted,30.277186,-81.228408,Low,Paul Main`s Reef,21456,4.81
453,GULF AMERICA,,30.278019,-81.227575,Low,Paul Main`s Reef,21456,4.73
463,UNKNOWN,Not Charted,30.375239,-81.396472,Low,Montgomery`s Reef,21457,11.40
466,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.4527,-81.322022,High,Montgomery`s Reef,21457,6.08
470,HERCULES,Not Charted,30.716903,-79.58309399999997,Low,,,
472,UNKNOWN,Not Charted,30.750239,-80.19145,Low,,,
473,UNKNOWN,Not Charted,30.774683000000003,-80.249786,Low,,,
474,CAROLINE,"Wreck - Submerged, dangerous to surface navigation",30.783569,-81.399811,Low,Rabbit`s Lair,21455,22.37
476,ESPARTA,"Wreck - Submerged, dangerous to surface navigation",30.846069,-81.16591700000002,Low,Rabbit`s Lair,21455,22.12
478,ESSO GETTYSBURG,Not Charted,31.000231,-79.249756,Low,,,
479,DAISY FORLIN,Not Charted,31.000233,-80.166453,Low,,,
480,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.011864000000006,-81.367436,High,DeLeon Sprongs,20500,20.56
481,LCT 415,"Wreck - Submerged, dangerous to surface navigation",31.021531,-81.208339,High,,,
482,MICHAEL,"Wreck - Submerged, dangerous to surface navigation",31.052797,-81.229206,High,DeLeon Sprongs,20500,24.65
483,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.283564,-81.216481,Low,DeLeon Sprongs,20500,21.44
484,UNKNOWN,Not Charted,31.283564,-81.216481,Low,DeLeon Sprongs,20500,21.44
485,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.316897,-80.966475,Low,,,
486,EVELYN H,"Wreck - Submerged, dangerous to surface navigation",31.441611,-81.30537199999998,Low,DeLeon Sprongs,20500,20.83
487,BLOODY MARSH,"Wreck - Submerged, nondangerous",31.550214,-78.96641899999999,Low,,,
488,MELERO,"Wreck - Submerged, nondangerous",31.748339,-78.66792199999998,High,,,
491,YP 426,"Wreck - Submerged, dangerous to surface navigation",31.983547,-80.79983100000003,Low,Gray’s Reef National Marine Sanctuary,22700,13.13
495,ALPHA,"Wreck - Submerged, nondangerous",31.633547,-78.866414,Poor,,,
496,T.J. DON,Not Charted,32.000217,-76.216272,Low,,,
774,VIRGINIUS,"Wreck - Submerged, dangerous to surface navigation",33.724747,-78.014514,High,Long Bay Artifical Reefs,23526,12.37
500,T.A. WARD,Not Charted,32.083539,-77.79969399999997,Low,,,
501,GYPSY QUEEN,Not Charted,32.098819,-80.840108,Low,Gray’s Reef National Marine Sanctuary,22700,19.58
502,JUAN CASIANO,Not Charted,32.283533,-77.74969399999998,Low,,,
503,FRIPP DRYDOCK,"Wreck - Submerged, dangerous to surface navigation",32.287142,-80.40829699999998,Low,,,
504,UNKNOWN,Not Charted,32.31825,-80.40371400000002,Low,,,
505,CITY OF ST. HELENS,Not Charted,32.333533,-77.66635600000002,Low,,,
506,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.454389,-74.94120799999997,Low,,,
509,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.600361,-79.66918100000002,High,,,
513,ALVARADO,Not Charted,32.666844,-79.916475,Low,Cooper River,22160,21.08
514,DORIS KELLOGG,Not Charted,32.683528,-77.49968299999998,Low,,,
515,USS HOUSATONIC,Not Charted,32.719097,-79.776119,Med,Cooper River,22160,19.48
517,UNKNOWN,Not Charted,32.766564,-79.86841700000002,Low,Cooper River,22160,14.55
518,UNKNOWN,Not Charted,32.780175,-79.7248,Low,Cooper River,22160,17.61
520,UNKNOWN,Wreck - Visible,32.798814,-79.906892,Low,Cooper River,22160,12.00
521,UNKNOWN,Wreck - Visible,32.812869,-79.90791899999998,Low,Cooper River,22160,11.03
522,UNKNOWN,Not Charted,32.814097,-75.39623900000002,Low,,,
523,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.815425,-79.90728100000003,High,Cooper River,22160,10.85
525,BRAZOS,Not Charted,32.900219,-74.232844,Low,,,
526,D. HOWARD SPEAR,Not Charted,33.000192,-76.916319,Low,,,
527,CITY OF RICHMOND,"Wreck - Submerged, dangerous to surface navigation",33.030836,-78.925256,High,The Vermillion,23440,10.99
528,HEBE,Not Charted,33.144622,-78.24972199999998,Low,BP-25,22990,4.71
529,ST. CATHAN,Not Charted,33.150178000000004,-78.273611,Low,BP-25,22990,4.45
530,MARY B. BAIRD,Not Charted,33.210183,-77.808033,Low,St Cathan,23422,21.99
531,M.R. BAIRD,Not Charted,33.250211,-74.399525,Low,,,
533,YDS 68 USS,Not Charted,33.283514000000004,-77.8247,Low,Rosin - (SS Runa),22577,22.91
534,UNKNOWN,Not Charted,33.386847,-77.88136899999998,Low,Rosin - (SS Runa),22577,16.83
536,RARITAN,"Wreck - Submerged, dangerous to surface navigation",33.541717,-77.948286,High,Rosin - (SS Runa),22577,11.38
537,UNKNOWN,Not Charted,33.591844,-77.474686,Low,John D. Gill,23475,9.73
538,UNKNOWN,Not Charted,33.599622,-77.466075,Low,John D. Gill,23475,9.13
7136,DELTA DIAMOND,"Wreck - Submerged, nondangerous",31.750222,-80.601486,Low,Gray’s Reef National Marine Sanctuary,22700,10.74
14833,UNKNOWN,,30.667497,-81.473511,Low,Rabbit`s Lair,21455,20.43
14834,UNKNOWN,Wreck - Visible,30.663119,-81.479858,Low,Rabbit`s Lair,21455,20.62
2486,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",28.619406,-80.802931,High,,,
1617,LUCKY LADY,"Wreck - Submerged, dangerous to surface navigation",32.185203,-80.59649399999998,Low,Gray’s Reef National Marine Sanctuary,22700,19.32
1618,WILLIAM LAWRENCE,Wreck - Visible,32.194869,-80.583828,High,Gray’s Reef National Marine Sanctuary,22700,20.00
14054,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.904381,-78.016042,Low,Long Bay Artifical Reefs,23526,5.57
14055,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.910933,-78.015097,High,Long Bay Artifical Reefs,23526,5.74
14056,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.912611,-78.01310600000002,High,Long Bay Artifical Reefs,23526,5.89
14057,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.914575,-78.010333,High,Long Bay Artifical Reefs,23526,6.08
14060,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.957357,-77.952127,High,Long Bay Artifical Reefs,23526,10.35
14061,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",34.021532,-77.93715300000002,Low,Long Bay Artifical Reefs,23526,13.69
14068,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",34.229136,-77.952844,Low,Alexander Ramesy (AKA the Liberty Ship),22574,18.41
14119,WRECK,"Wreck - Submerged, dangerous to surface navigation",33.826842,-77.958042,Poor,Long Bay Artifical Reefs,23526,9.61
12970,F/V CINDY,Wreck - Visible,31.118333000000003,-81.341667,Low,DeLeon Sprongs,20500,16.60
12971,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.15325,-81.510861,Med,DeLeon Sprongs,20500,7.70
12973,UNKNOWN,Wreck - Visible,31.152314,-81.501975,High,DeLeon Sprongs,20500,8.04
12977,UNKNOWN,Wreck - Visible,31.146693,-81.499937,High,DeLeon Sprongs,20500,8.43
13015,PINNER,"Wreck - Submerged, dangerous to surface navigation",33.829967,-78.218814,High,Long Bay Artifical Reefs,23526,7.30
13016,COPPEDGE,"Wreck - Submerged, dangerous to surface navigation",33.829967,-78.218231,High,Long Bay Artifical Reefs,23526,7.27
13213,UNKNOWN,"Wreck - Submerged, nondangerous",33.764031,-78.281578,High,Long Bay Artifical Reefs,23526,12.91
13354,UNKNOWN,,29.710961,-81.637372,High,Croaker Hole,20528,19.10
12748,S/V LUMINA,"Wreck - Submerged, dangerous to surface navigation",32.033333,-80.85,Low,Gray’s Reef National Marine Sanctuary,22700,17.33
12749,GA 9003 EX,Wreck - Visible,32.055211,-80.84344399999998,Low,Gray’s Reef National Marine Sanctuary,22700,17.83
13884,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.499406,-81.429475,Med,Montgomery`s Reef,21457,13.07
12758,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.145886,-81.140614,High,,,
12773,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.116133,-81.668175,High,Green Cove Springs,24639,8.50
13465,UNKNOWN,Wreck - Visible,29.869003000000006,-81.615739,High,Green Cove Springs,24639,9.37
13466,UNKNOWN,Wreck - Visible,29.879939,-81.58443299999998,High,Green Cove Springs,24639,9.63
9863,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.833333,-78.211667,High,Long Bay Artifical Reefs,23526,6.83
9864,JELL II,"Wreck - Submerged, dangerous to surface navigation",33.747228,-78.234494,High,Long Bay Artifical Reefs,23526,11.90
9865,LAUGHING GULL,Wreck - Visible,30.978567,-81.388147,Med,DeLeon Sprongs,20500,21.79
9867,MISS CAROLYN,"Wreck - Submerged, dangerous to surface navigation",30.987178000000004,-81.457594,Med,DeLeon Sprongs,20500,19.44
9870,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.033569,-81.45218100000002,High,DeLeon Sprongs,20500,16.63
9871,MR. C,"Wreck - Submerged, dangerous to surface navigation",31.000789,-81.340369,Low,DeLeon Sprongs,20500,22.16
9872,UNKNOWN,Wreck - Visible,31.033567,-81.38315,Low,DeLeon Sprongs,20500,18.81
9873,DOROTHY MARIE II,"Wreck - Submerged, dangerous to surface navigation",31.0669,-81.35815,Low,DeLeon Sprongs,20500,18.07
9874,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.094122,-81.319536,Med,DeLeon Sprongs,20500,18.62
9875,SEA STALKER,"Wreck - Submerged, dangerous to surface navigation",31.103333000000006,-81.335,Med,DeLeon Sprongs,20500,17.51
9878,TOMMY LEE,"Wreck - Submerged, dangerous to surface navigation",31.111896999999995,-81.329814,Med,DeLeon Sprongs,20500,17.43
9880,GA-0848-B,"Wreck - Submerged, dangerous to surface navigation",31.205231,-81.25648100000002,Low,DeLeon Sprongs,20500,19.19
9881,UNKNOWN,Wreck - Visible,31.296894,-81.258147,Med,DeLeon Sprongs,20500,19.13
9882,TWILIGHT,Wreck - Visible,30.781903000000003,-81.438147,Med,Rabbit`s Lair,21455,23.73
9883,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.978333000000006,-81.391667,Med,DeLeon Sprongs,20500,21.70
9884,LITTLE SACHA,"Wreck - Submerged, dangerous to surface navigation",31.142039,-81.286536,High,DeLeon Sprongs,20500,18.71
9885,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.017094,-81.24113100000002,High,,,
9886,ANETRA,"Wreck - Submerged, dangerous to surface navigation",31.326894,-81.19148100000002,Med,DeLeon Sprongs,20500,23.40
9887,MISS JOYCE ANN,"Wreck - Submerged, dangerous to surface navigation",31.356894,-81.151481,Med,Liberty Ship A.B. Daniels,23256,24.49
9888,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.098811,-81.208072,High,DeLeon Sprongs,20500,24.17
9889,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.099011,-81.2043,High,DeLeon Sprongs,20500,24.37
9919,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.715967,-79.806664,High,Cooper River,22160,18.96
10007,CASABLANCA,"Wreck - Submerged, dangerous to surface navigation",30.292031,-80.821306,High,Blackmar's Reef,20639,4.90
10016,SEA WITCH,"Wreck - Submerged, dangerous to surface navigation",30.450239,-81.31647199999998,Low,Montgomery`s Reef,21457,5.73
10017,ROSLYN B. HUDGINS,"Wreck - Submerged, dangerous to surface navigation",30.372689,-80.899803,High,Hudgins,21418,0.02
10020,ATLANTIC SUN,"Wreck - Submerged, nondangerous",30.707222,-81.404972,High,Rabbit`s Lair,21455,18.68
10022,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.655975,-81.235161,High,Rabbit`s Lair,21455,9.74
9677,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.88795,-78.043044,Med,Long Bay Artifical Reefs,23526,3.86
9678,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.896006,-78.053044,High,Long Bay Artifical Reefs,23526,3.37
9679,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.897394,-78.059433,High,Long Bay Artifical Reefs,23526,3.04
9680,UNKNOWN,Not Charted,33.830175,-77.958042,Low,Long Bay Artifical Reefs,23526,9.52
9683,MOUNT DIRFYS(DEBRIS),"Wreck - Submerged, dangerous to surface navigation",33.6164,-77.861869,Med,Rosin - (SS Runa),22577,5.33
9685,ADVENTURER,"Wreck - Submerged, dangerous to surface navigation",33.766839000000004,-78.416392,Poor,The Sherman,23370,8.75
9687,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.909639,-78.237111,High,Long Bay Artifical Reefs,23526,7.47
9688,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.910033,-78.236747,Low,Long Bay Artifical Reefs,23526,7.46
9689,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.912,-78.238833,High,Long Bay Artifical Reefs,23526,7.61
9691,RANGER,Wreck - Visible,33.912075,-78.258372,High,Long Bay Artifical Reefs,23526,8.70
10025,YSD,"Wreck - Submerged, dangerous to surface navigation",33.852317,-78.109431,High,Long Bay Artifical Reefs,23526,2.26
10026,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.85405,-78.11058299999998,High,Long Bay Artifical Reefs,23526,2.14
10027,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.8505,-78.10929399999998,High,Long Bay Artifical Reefs,23526,2.39
10028,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.781753,-78.30205,High,Long Bay Artifical Reefs,23526,13.12
10036,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.741944000000004,-79.848394,High,Cooper River,22160,16.49
9692,CITY OF HOUSTON,"Wreck - Submerged, dangerous to surface navigation",33.405189,-77.71194399999997,High,Rosin - (SS Runa),22577,14.66
9693,GEORGE WEEMS,"Wreck - Submerged, dangerous to surface navigation",33.598481,-77.722931,Med,Rosin - (SS Runa),22577,2.83
9694,LISA MARIE,"Wreck - Submerged, dangerous to surface navigation",33.911283000000005,-78.236386,Low,Long Bay Artifical Reefs,23526,7.46
9332,JEAN MARIE,"Wreck - Submerged, dangerous to surface navigation",32.110483,-80.53316099999998,Low,Gray’s Reef National Marine Sanctuary,22700,14.63
9340,OLD SOUL,"Wreck - Submerged, dangerous to surface navigation",32.067919,-80.603786,High,Gray’s Reef National Marine Sanctuary,22700,11.23
10070,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.549986,-81.123039,High,Rabbit`s Lair,21455,3.35
10071,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.721222,-81.412472,High,Rabbit`s Lair,21455,19.66
10073,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.213597,-81.08380799999998,High,Gulf America Wreck,20569,4.55
10075,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.645592,-81.21450300000002,High,Rabbit`s Lair,21455,8.65
10077,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.461806,-81.237669,High,Montgomery`s Reef,21457,1.77
10083,UNKNOWN,Wreck - Visible,31.010664,-81.43244399999998,High,DeLeon Sprongs,20500,18.57
10085,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.2759,-81.231072,High,Paul Main`s Reef,21456,4.97
10086,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.421383,-81.207542,High,Montgomery`s Reef,21457,1.56
10087,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.430206,-81.222889,High,Montgomery`s Reef,21457,0.74
10088,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.428936,-81.223747,High,Montgomery`s Reef,21457,0.84
10089,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.42265,-81.224819,High,Montgomery`s Reef,21457,1.27
10095,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.36175,-80.843397,High,Blackmar`s Reef,21414,0.63
9011,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.970122,-81.051567,High,Liberty Ship A.B. Daniels,23256,19.13
10151,VIRGINIA LANG,"Wreck - Submerged, dangerous to surface navigation",31.142,-81.295,Low,DeLeon Sprongs,20500,18.25
9829,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",31.869581,-80.646006,High,Gray’s Reef National Marine Sanctuary,22700,3.86
9830,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",32.027781,-80.606575,High,Gray’s Reef National Marine Sanctuary,22700,8.47
10159,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.38925,-81.347306,High,Montgomery`s Reef,21457,8.33
10164,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.394503000000004,-81.171769,High,Nine Mile Reef,21454,0.16
10165,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.392083000000003,-81.171097,High,Nine Mile Reef,21454,0.01
10166,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.388922,-81.176936,High,Nine Mile Reef,21454,0.42
10167,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.388342,-81.170253,High,Nine Mile Reef,21454,0.27
10169,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.386244,-81.158458,High,Nine Mile Reef,21454,0.86
10170,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.387667,-81.175206,High,Nine Mile Reef,21454,0.40
10171,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.347136,-81.21454399999998,High,Paul Main`s Reef,21456,1.86
10172,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.412983,-81.260139,High,Montgomery`s Reef,21457,3.03
10174,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",30.401286,-81.379147,High,Montgomery`s Reef,21457,9.82
10182,SHARK BARGE,"Wreck - Submerged, dangerous to surface navigation",30.589392,-81.147408,High,Rabbit`s Lair,21455,4.62
9493,UNKNOWN,Wreck - Visible,32.200858000000004,-80.79203100000002,High,Gray’s Reef National Marine Sanctuary,22700,23.42
10183,HADDOCK'S HIDEAWAY,"Wreck - Submerged, dangerous to surface navigation",30.574758000000006,-81.131517,High,Rabbit`s Lair,21455,4.14
14553,UNKNOWN,"Wreck - Submerged, dangerous to surface navigation",33.241667,-79.195833,Low,City of Richmond Wreck,23500,18.63
9511,UNKNOWN,Wreck - Visible,32.420842,-80.657803,High,,,
